"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:30:25:22",,,"高嶺朋樹","パス",,,
="0:30:25:49",,,"山原怜音","ドリブル",,,
="0:30:30:03",,,"和田育",,,"オフサイド",
="0:30:30:66","ポゼッションエンド",,,,,,
="0:30:30:66","筑波大学",,,,,,
="0:30:31:43",,,"山原怜音","パス",,,
="0:30:33:53",,,"高嶺朋樹","パス",,,
="0:30:52:85","相手チーム","FK",,,,,
="0:30:57:29",,,"井川空",,"インターセプト",,
="0:30:58:59","ポゼッションスタート",,,,,,
="0:30:58:59","筑波大学",,,,,,
="0:31:05:79",,,"井川空","パス",,,
="0:31:08:46",,,"森侑里","パス",,,
="0:31:08:60",,,"知久航介","ドリブル",,,
="0:31:10:13",,,"山川哲史","パス",,,
="0:31:13:23",,,"森侑里","ドリブル",,,
="0:31:15:47",,,"知久航介","パス",,,
="0:31:18:17",,,"森侑里","パス",,,
="0:31:22:14","ポゼッションエンド",,,,,,
="0:31:22:14","筑波大学",,,,,,
="0:31:22:31",,,"山原怜音","パス",,"ファール",
="0:32:00:78","相手チーム","FK",,,,,
="0:32:05:75",,,"森侑里",,"ブロック",,
="0:32:08:99","ポゼッションスタート",,,,,,
="0:32:08:99","相手チーム",,,,,,
="0:32:16:20",,,"井川空",,"ブロック",,
="0:32:16:23","ポゼッションエンド",,,,,,
="0:32:16:23","相手チーム",,,,,,
="0:32:25:77","相手チーム","スローイン",,,,,
="0:32:29:71","ポゼッションスタート",,,,,,
="0:32:29:71","筑波大学",,,,,,
="0:32:35:25",,,"高嶺朋樹","パス",,,
="0:32:36:32",,,"和田育",,"カット",,
="0:32:37:22",,,"知久航介","パス",,,
="0:32:38:99",,,"森海渡","ボールロスト",,,
="0:32:44:03",,,"森海渡","ドリブル",,,
="0:32:44:49",,,"森海渡","パス",,,
="0:32:44:76","ポゼッションエンド",,,,,,
="0:32:44:76","筑波大学",,,,,,
="0:32:47:96",,,"森海渡",,,,
="0:32:48:06",,,"三笘薫","ボールロスト",,,
="0:32:50:63",,"スローイン","角田涼太郎",,,,
="0:32:51:87","ポゼッションスタート",,,,,,
="0:32:51:87","筑波大学",,,,,,
="0:33:00:21",,,"知久航介","パス",,,
="0:33:02:88",,,"高嶺朋樹","パス",,,
="0:33:07:65",,,"知久航介","パス",,,
="0:33:09:85",,,"山川哲史","パス",,,
="0:33:12:99",,,"森侑里","パス",,,
="0:33:15:56",,,"山原怜音","パス",,,
="0:33:17:43",,,"知久航介","ドリブル",,,
="0:33:18:09",,,"森侑里","パス",,,
="0:33:22:46",,,"森侑里","ドリブル",,,
="0:33:23:03",,,"知久航介","パス",,,
="0:33:26:37",,,"森侑里","パス",,,
="0:33:28:74",,,"井川空","パス",,,
="0:33:29:34",,,"森侑里","パス",,,
="0:33:30:41",,,"井川空","パス",,,
="0:33:33:01",,,"森侑里","パス",,,
="0:33:34:68",,,"知久航介","パス",,,
="0:33:35:48",,,"三笘薫","ドリブル",,,
="0:33:37:38",,,"三笘薫","パス",,,
="0:33:39:35",,,"角田涼太郎","パス",,,
="0:33:42:98",,,"三笘薫","パス",,,
="0:33:43:85",,,"井川空","枠外シュート",,,
="0:33:44:12","ポゼッションエンド",,,,,,
="0:33:44:12","筑波大学",,,,,,
="0:34:04:91","相手チーム","GK",,,,,
="0:34:08:94",,,"知久航介",,"ブロック",,
="0:34:13:75","ポゼッションスタート",,"山原怜音","ドリブル",,,
="0:34:13:75","筑波大学",,,,,,
="0:34:18:85",,,"山原怜音","パス",,,
="0:34:20:42",,,"井川空","パス",,,
="0:34:23:79",,,"森侑里","パス",,,
="0:34:25:89","ポゼッションエンド",,,,,,
="0:34:25:89","筑波大学",,,,,,
="0:34:26:19",,,"山川哲史","パス",,,
="0:34:28:26",,,"角田涼太郎","パス",,,
="0:34:30:93",,,"三笘薫","ボールロスト",,,
="0:34:33:03",,"スローイン","三笘薫",,,,
="0:34:38:64","ポゼッションスタート",,,,,,
="0:34:38:64","筑波大学",,,,,,
="0:34:42:08",,,"角田涼太郎","パス",,,
="0:34:44:45",,,"山川哲史","パス",,,
="0:34:46:88",,,"高嶺朋樹","パス",,,
="0:34:48:35",,,"知久航介",,"インターセプト",,
="0:34:49:22",,,"角田涼太郎","パス",,,
="0:34:51:42",,,"森海渡","ボールロスト",,,
="0:34:52:32","ポゼッションエンド",,,,,,
="0:34:52:32","筑波大学",,,,,,
="0:34:53:82","ポゼッションスタート",,,,,,
="0:34:53:82","相手チーム",,,,,,
="0:34:54:39",,,"知久航介","パス",,,
="0:34:55:89",,,"高嶺朋樹","パス",,,
="0:34:55:92","ポゼッションエンド",,,,,,
="0:34:55:92","相手チーム",,,,,,
="0:34:56:66",,,"山原怜音","ボールロスト",,,
="0:34:58:03","ポゼッションスタート",,,,,,
="0:34:58:03","筑波大学",,,,,,
="0:35:03:37",,,"阿部航斗","パス",,,
="0:35:05:67",,,"山川哲史","パス",,,
="0:35:10:37",,,"知久航介","パス",,,
="0:35:12:57",,,"森侑里","パス",,,
="0:35:13:64",,,"高嶺朋樹","パス",,,
="0:35:14:94",,,"知久航介",,"インターセプト",,
="0:35:16:58",,,"森侑里","パス",,,
="0:35:18:55",,,"森海渡","ボールロスト",,,
="0:35:21:02",,,"知久航介","パス",,,
="0:35:23:12",,,"和田育","パス",,,
="0:35:23:95",,,"森海渡","ボールロスト",,,
="0:35:30:83",,,"角田涼太郎","パス",,,
="0:35:32:43",,,"知久航介","パス",,,
="0:35:33:56",,,"井川空","ドリブル",,,
="0:35:34:43",,,"高嶺朋樹","パス",,,
="0:35:35:93",,,"井川空","パス",,,
="0:35:37:17",,,"高嶺朋樹","パス",,,
="0:35:40:80",,,"井川空","パス",,,
="0:35:43:17",,,"知久航介","パス",,,
="0:35:44:67","ポゼッションエンド",,,,,,
="0:35:44:67","筑波大学",,,,,,
="0:35:45:37",,,"角田涼太郎","パス",,,
="0:35:46:27",,,"森海渡","ボールロスト",,,
="0:35:48:81",,,"三笘薫",,"カット",,
="0:35:50:18","ポゼッションスタート",,,,,,
="0:35:50:18","筑波大学",,,,,,
="0:35:56:02",,,"山川哲史","ドリブル",,,
="0:35:56:52",,,"三笘薫","パス",,,
="0:35:57:15",,,"角田涼太郎","パス",,,
="0:35:59:32",,,"山川哲史","パス",,,
="0:36:04:99",,,"森侑里","パス",,,
="0:36:06:70",,,"井川空","パス",,,
="0:36:10:40",,,"山原怜音","パス",,,
="0:36:13:03",,,"井川空","パス",,,
="0:36:16:84",,,"角田涼太郎","パス",,,
="0:36:19:37",,,"山原怜音","ボールロスト",,,
="0:36:19:44","ポゼッションエンド",,,,,,
="0:36:19:44","筑波大学",,,,,,
="0:36:26:72",,"スローイン","井川空",,,,
="0:36:26:95","ポゼッションスタート",,,,,,
="0:36:26:95","筑波大学",,,,,,
="0:36:33:66",,,"高嶺朋樹","パス",,,
="0:36:35:99",,,"山原怜音","パス",,,
="0:36:39:03",,,"高嶺朋樹","パス",,,
="0:36:42:23",,,"山川哲史","パス",,,
="0:36:45:00",,,"角田涼太郎","パス",,,
="0:36:48:44",,,"山川哲史","パス",,,
="0:36:49:97",,,"高嶺朋樹","ドリブル",,,
="0:36:50:94",,,"森侑里","パス",,,
="0:36:53:68",,,"高嶺朋樹","パス",,,
="0:36:56:08",,,"山川哲史","ドリブル",,,
="0:37:00:58",,,"山川哲史","パス",,,
="0:37:03:55",,,"三笘薫","ドリブル",,,
="0:37:03:85",,,"森侑里","パス",,,
="0:37:05:79",,,"山川哲史","パス",,,
="0:37:07:36","ポゼッションエンド",,,,,,
="0:37:07:36","筑波大学",,,,,,
="0:37:11:26",,,"三笘薫","クロス",,,
="0:37:14:60",,,"森侑里",,"インターセプト",,
="0:37:16:56","ポゼッションスタート",,,,,,
="0:37:16:56","筑波大学",,,,,,
="0:37:20:60",,,"森侑里","パス",,,
="0:37:21:70",,,"山原怜音","パス",,,
="0:37:24:47",,,"阿部航斗","パス",,,
="0:37:28:48",,,"山川哲史","パス",,,
="0:37:31:15",,,"角田涼太郎","パス",,,
="0:37:33:18",,,"知久航介","パス",,,
="0:37:33:42",,,"山原怜音","ドリブル",,,
="0:37:38:15",,,"知久航介",,"インターセプト",,
="0:37:39:05",,,"山原怜音","クロス",,,
="0:37:42:29",,,"森海渡","ボールロスト",,,
="0:37:47:73",,,"井川空","パス",,,
="0:37:50:20",,,"山川哲史","パス",,,
="0:37:53:77",,,"知久航介","ドリブル",,,
="0:37:56:17",,,"三笘薫","パス",,,
="0:37:57:47",,,"角田涼太郎","パス",,,
="0:38:00:04","ポゼッションエンド",,,,,,
="0:38:00:04","筑波大学",,,,,,
="0:38:00:34",,,"知久航介","パス",,,
="0:38:01:11",,,"和田育","枠外シュート",,,
="0:38:44:32",,"CK","山原怜音",,,,
="0:38:49:99",,,"井川空",,"インターセプト",,
="0:39:27:13","相手チーム","GK",,,,,
="0:39:33:50",,,"山川哲史","パス",,,
="0:39:35:07","ポゼッションスタート",,,,,,
="0:39:35:07","筑波大学",,,,,,
="0:39:41:78",,,"知久航介","パス",,,
="0:39:42:94",,,"井川空","パス",,,
="0:39:45:31",,,"森侑里","パス",,,
="0:39:45:65",,,"三笘薫","ドリブル",,,
="0:39:48:12",,,"山川哲史","パス",,,
="0:39:54:02","ポゼッションエンド",,,,,,
="0:39:54:02","筑波大学",,,,,,
="0:40:38:43",,"CK","山原怜音",,,,
="0:41:09:90","相手チーム","スローイン",,,,,
="0:41:15:07",,,"高嶺朋樹",,"インターセプト",,
="0:41:21:41",,,"山原怜音","ボールロスト",,,
="0:41:22:68",,,"知久航介",,,"ファール",
="0:42:02:98","相手チーム","FK",,,,,
="0:42:05:99",,,"森侑里",,"ブロック",,
="0:42:17:50",,"GK","阿部航斗",,,,
="0:42:19:73","ポゼッションスタート",,,,,,
