"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:17:34:15",,,"高嶺朋樹","パス",,,
="0:17:34:48",,,"渡邊陽","ドリブル",,,
="0:17:38:12",,,"渡邊陽","パス",,,
="0:17:41:39",,,"高嶺朋樹","パス",,,
="0:17:43:99",,,"加藤匠人","パス",,,
="0:17:46:53",,,"山川哲史","パス",,,
="0:17:47:70",,,"井川空","ドリブル",,,
="0:17:52:40",,,"三笘薫","パス",,,
="0:17:55:70",,,"井川空","パス",,,
="0:17:57:61",,,"渡邊陽","パス",,,
="0:18:00:44",,,"山原怜音","パス",,,
="0:18:03:61",,,"森侑里","パス",,,
="0:18:05:81",,,"山川哲史","パス",,,
="0:18:05:95",,,"井川空","ドリブル",,,
="0:18:10:35",,,"三笘薫","パス",,,
="0:18:11:25",,,"池谷祐輔","ドリブル",,,
="0:18:13:19",,,"渡邊陽","パス",,,
="0:18:16:69",,,"高嶺朋樹","ドリブル",,,
="0:18:17:43",,,"井川空","パス",,,
="0:18:20:83",,,"高嶺朋樹","パス",,,
="0:18:22:96",,,"加藤匠人","パス",,,
="0:18:27:50","相手チーム",,,,,"ファール",
="0:18:28:10","ポゼッションエンド",,,,,,
="0:18:28:10","筑波大学",,,,,,
="0:19:08:21",,,"三笘薫","枠外シュート",,,
="0:19:11:88",,"FK","三笘薫",,,,
="0:19:32:77",,,"山原怜音",,"インターセプト",,
="0:19:33:34","相手チーム","GK",,,,,
="0:19:38:24",,,"山原怜音","パス",,,
="0:19:38:87","ポゼッションスタート",,,,,,
="0:19:38:87","筑波大学",,,,,,
="0:19:42:04",,,"井川空","パス",,,
="0:19:44:45",,,"山川哲史","ドリブル",,,
="0:19:45:78",,,"阿部航斗","パス",,,
="0:19:48:18",,,"山川哲史","パス",,,
="0:19:51:52",,,"森海渡","ボールロスト",,,
="0:19:52:09","ポゼッションエンド",,,,,,
="0:19:52:09","筑波大学",,,,,,
="0:19:57:86","ポゼッションスタート",,,,,,
="0:19:57:86","相手チーム",,,,,,
="0:20:08:77","ポゼッションエンド",,,,,,
="0:20:08:77","相手チーム",,,,,,
="0:20:10:87","ポゼッションスタート",,,,,,
="0:20:10:87","相手チーム",,,,,,
="0:20:17:38",,,,,"被枠外シュート",,
="0:20:20:78","ポゼッションエンド",,,,,,
="0:20:20:78","相手チーム",,,,,,
="0:20:21:88","ポゼッションエンド",,,,,,
="0:20:48:54",,"GK","阿部航斗",,,,
="0:20:49:91",,,"阿部航斗",,,,
="0:20:51:28",,,"三笘薫",,"インターセプト",,
="0:20:55:15",,,"三笘薫","パス",,,
="0:20:56:12",,,"渡邊陽","ドリブル",,,
="0:20:56:25","ポゼッションスタート",,,,,,
="0:20:56:25","筑波大学",,,,,,
="0:20:57:22",,,"渡邊陽","パス",,,
="0:20:58:89",,,"三笘薫","パス",,,
="0:21:00:02",,,"渡邊陽","パス",,,
="0:21:01:66",,,"森侑里","パス",,,
