"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:30:13:61",,,"山川哲史","パス",,,
="0:30:19:15",,,"森侑里","パス",,,
="0:30:20:62",,,"高嶺朋樹","パス",,,
="0:30:23:12",,,"森侑里","パス",,,
="0:30:23:22",,,"山川哲史","ドリブル",,,
="0:30:29:76",,,"山川哲史","パス",,,
="0:30:30:23",,,"渡邊陽",,"インターセプト",,
="0:30:31:93","ポゼッションエンド",,,,,,
="0:30:31:93","筑波大学",,,,,,
="0:30:36:63","ポゼッションスタート",,,,,,
="0:30:36:63","筑波大学",,,,,,
="0:30:40:04",,,"渡邊陽","パス",,,
="0:30:40:30",,,"井川空",,"インターセプト",,
="0:30:41:37","ポゼッションエンド",,,,,,
="0:30:41:37","筑波大学",,,,,,
="0:30:41:80",,,"三笘薫","パス",,,
="0:30:43:37","ポゼッションスタート",,,,,,
="0:30:43:37","相手チーム",,,,,,
="0:30:45:84","ポゼッションエンド",,,,,,
="0:30:45:84","相手チーム",,,,,,
="0:30:46:04",,,"井川空","パス",,,
="0:30:46:64","ポゼッションスタート",,,,,,
="0:30:46:64","筑波大学",,,,,,
="0:30:47:74",,,"高嶺朋樹","パス",,,
="0:30:51:71",,,"山原怜音","パス",,,
="0:30:55:72",,,"高嶺朋樹","パス",,,
="0:30:57:25",,,"山原怜音","パス",,,
="0:30:58:99",,,"高嶺朋樹","パス",,,
="0:31:01:02",,,"井川空","枠外シュート",,,
="0:31:03:12",,,"渡邊陽","パス",,,
="0:31:06:80","ポゼッションエンド",,,,,,
="0:31:06:80","筑波大学",,,,,,
="0:31:31:15","相手チーム","GK",,,,,
="0:31:44:33","ポゼッションスタート",,,,,,
="0:31:44:33","相手チーム",,,,,,
="0:31:50:67","ポゼッションエンド",,,,,,
="0:31:50:67","相手チーム",,,,,,
="0:32:16:06",,"GK","阿部航斗",,,,
="0:32:18:63","ポゼッションスタート",,,,,,
="0:32:18:63","相手チーム",,,,,,
="0:32:23:61",,,"井川空",,,"ファール",
="0:32:26:24","ポゼッションエンド",,,,,,
="0:32:26:24","相手チーム",,,,,,
="0:32:49:63","相手チーム","FK",,,,,
="0:33:11:49",,"GK","阿部航斗",,,,
="0:33:25:23","ポゼッションスタート",,,,,,
="0:33:25:23","筑波大学",,,,,,
="0:33:25:30",,,"山原怜音","ドリブル",,,
="0:33:26:80",,,"高嶺朋樹","パス",,,
="0:33:34:51",,,"高嶺朋樹","ドリブル",,,
="0:33:35:24",,,"山原怜音","パス",,,
="0:33:38:88",,,"高嶺朋樹","パス",,,
="0:33:41:38",,,"三笘薫","ドリブル",,,
="0:33:44:42",,,"井川空","パス",,,
="0:33:51:73",,,"高嶺朋樹","パス",,,
="0:33:54:13","ポゼッションエンド",,,,,,
="0:33:54:13","筑波大学",,,,,,
="0:33:55:66","ポゼッションスタート",,,,,,
="0:33:55:66","相手チーム",,,,,,
="0:33:57:73",,,"森侑里",,"インターセプト",,
="0:34:00:84","ポゼッションエンド",,,,,,
="0:34:00:84","相手チーム",,,,,,
="0:34:02:20",,,"渡邊陽","ドリブル",,,
="0:34:03:34",,,"森侑里","パス",,,
="0:34:03:51","ポゼッションスタート",,,,,,
="0:34:03:51","筑波大学",,,,,,
="0:34:09:28",,,"渡邊陽","パス",,,
="0:34:12:41",,,"加藤匠人","パス",,,
="0:34:13:55",,,"三笘薫","パス",,,
="0:34:16:22","ポゼッションエンド",,,,,,
="0:34:16:22","筑波大学",,,,,,
="0:34:17:45","相手チーム",,,,,"ファール",
="0:34:27:20",,,"山原怜音","ドリブル",,,
="0:34:27:20",,,,"クロス",,,
="0:34:28:23",,,"高嶺朋樹","パス",,,
="0:34:28:30",,"FK","高嶺朋樹",,,,
="0:34:29:13","ポゼッションスタート",,,,,,
="0:34:29:13","筑波大学",,,,,,
="0:34:35:84",,,"山原怜音","クロス",,,
="0:34:39:01",,,"高嶺朋樹","パス",,,
="0:34:46:28","ポゼッションエンド",,,,,,
="0:34:46:28","筑波大学",,,,,,
="0:34:46:68","ポゼッションスタート",,,,,,
="0:34:46:68","相手チーム",,,,,,
="0:34:52:85","ポゼッションエンド",,,,,,
="0:34:52:85","相手チーム",,,,,,
="0:34:55:32",,"スローイン","渡邊陽",,,,
="0:34:57:96","ポゼッションスタート",,,,,,
="0:34:57:96","筑波大学",,,,,,
="0:34:57:99",,,"山原怜音","パス",,,
="0:35:00:80",,,"渡邊陽","パス",,,
="0:35:02:80",,,"高嶺朋樹","パス",,,
="0:35:03:00",,,"三笘薫","ドリブル",,,
="0:35:03:00",,,,"クロス",,,
="0:35:05:30",,,"井川空","パス",,,
="0:35:07:50",,,"三笘薫","パス",,,
="0:35:10:31","ポゼッションエンド",,,,,,
="0:35:10:31","筑波大学",,,,,,
="0:35:20:55",,,"山川哲史",,"ブロック",,
="0:35:25:72","ポゼッションスタート",,,,,,
