"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:38:23:26",,,"手塚貴大","パス",,,
="0:38:26:00",,,"井川空","パス",,,
="0:38:28:40",,,"三笘薫","パス",,,
="0:38:29:33",,,"井川空","パス",,,
="0:38:31:76",,,"三笘薫","パス",,,
="0:38:32:80",,,"森海渡","パス",,,
="0:38:40:20",,,"三笘薫","枠内シュート",,,
="0:38:41:83","ポゼッションスタート",,,,,,
="0:38:41:83","筑波大学",,,,,,
="0:38:58:16",,,"井川空",,"ブロック",,
="0:39:04:93","ポゼッションエンド",,,,,,
="0:39:04:93","筑波大学",,,,,,
="0:39:06:53",,,"井川空","パス",,,
="0:39:13:40",,,"山川哲史","パス",,,
="0:39:16:73",,,"山原怜音","パス",,,
="0:39:17:76",,,"池谷祐輔","パス",,,
="0:39:17:76",,,,"ボールロスト",,,
="0:39:20:06",,,"加藤匠人","パス",,,
="0:39:27:66","ポゼッションスタート",,,,,,
="0:39:27:66","筑波大学",,,,,,
="0:39:31:36",,,"池谷祐輔",,,"ファール",
="0:39:37:16","相手チーム","FK",,,,,
="0:39:37:66",,,"阿部航斗","パス",,,
="0:39:39:73",,,"手塚貴大","パス",,,
="0:39:43:23","ポゼッションエンド",,,,,,
="0:39:43:23","筑波大学",,,,,,
="0:39:44:60","キャッチ",,"阿部航斗",,,,
="0:39:45:66",,,"高嶺朋樹","パス",,,
="0:39:49:33",,,"手塚貴大","パス",,,
="0:39:51:26",,,"三笘薫","パス",,,
="0:40:02:13","ポゼッションスタート",,,,,,
