"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:19:39:17",,,"手塚貴大","パス",,,
="0:19:42:28",,,"知久航介","パス",,,
="0:19:44:41",,,"山川哲史","パス",,,
="0:19:48:05",,,"生地慶充","ボールロスト",,,
="0:19:52:82","ポゼッションスタート",,,,,,
="0:19:52:82","筑波大学",,,,,,
="0:19:53:05","相手チーム",,,,,"ファール",
="0:19:57:09",,"FK","高嶺朋樹",,,,
="0:20:00:43",,,"高嶺朋樹","パス",,,
="0:20:03:70",,,"知久航介","パス",,,
="0:20:04:00","ポゼッションエンド",,,,,,
="0:20:04:00","筑波大学",,,,,,
="0:20:04:60",,,"池谷祐輔","パス",,,
="0:20:06:10",,,"生地慶充","ボールロスト",,,
="0:20:15:44","ポゼッションスタート",,,,,,
="0:20:15:44","筑波大学",,,,,,
="0:20:17:68",,,"山川哲史",,"インターセプト",,
="0:20:20:65",,,"山川哲史","パス",,,
="0:20:23:92","ポゼッションエンド",,,,,,
="0:20:23:92","筑波大学",,,,,,
="0:20:27:76",,,"井川空","パス",,,
="0:20:30:83",,,"渡邊陽","パス",,,
="0:20:33:66",,,"山川哲史","パス",,,
="0:20:40:60",,,"知久航介","パス",,,
="0:20:42:30",,,"生地慶充","ボールロスト",,,
="0:20:48:01","ポゼッションスタート",,,,,,
="0:20:48:01","筑波大学",,,,,,
="0:20:49:88",,"スローイン","生地慶充",,,,
="0:20:55:12",,,"知久航介","パス",,,
="0:20:56:72","ポゼッションエンド",,,,,,
="0:20:56:72","筑波大学",,,,,,
="0:20:59:79",,,"生地慶充","ボールロスト",,,
="0:21:02:42","相手チーム","スローイン",,,,,
="0:21:03:46","ポゼッションスタート",,,,,,
="0:21:03:46","筑波大学",,,,,,
="0:21:07:90",,,"池谷祐輔","パス",,,
="0:21:08:03","ポゼッションエンド",,,,,,
="0:21:08:03","筑波大学",,,,,,
="0:21:08:66",,,"森海渡","ボールロスト",,,
="0:21:11:73",,,"高嶺朋樹","パス",,,
="0:21:16:07",,,"加藤匠人","枠外シュート",,,
="0:21:17:47","ポゼッションスタート",,,,,,
="0:21:17:47","相手チーム",,,,,,
="0:21:49:84","交代",,"犬飼翔洋",,,,
="0:21:49:84",,,"生地慶充",,,,
="0:21:49:84",,,"山原怜音",,,,
="0:21:49:84",,,"森海渡",,,,
="0:22:12:99","相手チーム","GK",,,,,
="0:22:15:33",,,"井川空","パス",,,
="0:22:17:60",,,"加藤匠人","パス",,,
="0:22:19:27",,,"犬飼翔洋","ボールロスト",,,
="0:22:26:04","ポゼッションエンド",,,,,,
="0:22:26:04","相手チーム",,,,,,
="0:22:42:22",,,"手塚貴大",,"クリア",,
="0:22:48:63",,,"犬飼翔洋","ドリブル",,,
="0:22:50:70","ポゼッションスタート",,,,,,
="0:22:50:70","筑波大学",,,,,,
="0:22:52:20","ポゼッションエンド",,,,,,
="0:22:52:20","筑波大学",,,,,,
="0:22:58:31","ポゼッションスタート",,,,,,
="0:22:58:31","筑波大学",,,,,,
="0:23:04:71",,"スローイン","井川空",,,,
="0:23:14:22",,,"加藤匠人","パス",,,
="0:23:19:46",,,"高嶺朋樹","パス",,,
="0:23:20:96",,,"山原怜音","クロス",,,
="0:23:23:16","ポゼッションエンド",,,,,,
="0:23:23:16","筑波大学",,,,,,
="0:23:24:07",,,"知久航介","パス",,,
="0:23:24:37",,,"山原怜音","パス",,,
="0:23:29:70","ポゼッションスタート",,,,,,
="0:23:29:70","相手チーム",,,,,,
="0:23:42:02",,"CK","山原怜音",,,,
="0:23:58:53",,,"池谷祐輔",,,"ファール",
="0:24:33:30","相手チーム","GK",,,,,
="0:24:39:77",,,"渡邊陽",,,"ファール",
="0:24:57:56",,,"高嶺朋樹",,"カット",,
="0:24:58:59","ポゼッションエンド",,,,,,
="0:24:58:59","相手チーム",,,,,,
="0:25:03:26",,,"井川空","パス",,,
="0:25:03:37","ポゼッションスタート",,,,,,
="0:25:03:37","筑波大学",,,,,,
="0:25:03:83",,,"池谷祐輔","パス",,,
="0:25:05:30",,,"加藤匠人","パス",,,
="0:25:08:67","ポゼッションエンド",,,,,,
="0:25:08:67","筑波大学",,,,,,
="0:25:10:81",,,"犬飼翔洋","ボールロスト",,,
="0:25:11:51","ポゼッションスタート",,,,,,
="0:25:11:51","筑波大学",,,,,,
="0:25:14:51","相手チーム","スローイン",,,,,
="0:25:28:72",,"スローイン","井川空",,,,
="0:25:33:73","ポゼッションエンド",,,,,,
="0:25:33:73","筑波大学",,,,,,
="0:25:35:00",,,"手塚貴大","ボールロスト",,,
="0:25:45:47",,,"阿部航斗","パス",,,
="0:25:51:28",,,"手塚貴大","パス",,,
="0:25:52:91",,,"渡邊陽","パス",,,
="0:25:52:95",,,"高嶺朋樹","パス",,,
="0:25:53:95",,,,"パス",,,
="0:25:58:29",,,"山川哲史","パス",,,
="0:26:02:22",,,"知久航介","パス",,,
="0:26:04:66",,,"山川哲史","パス",,,
="0:26:09:03",,,"手塚貴大","パス",,,
="0:26:11:23",,,"山川哲史","パス",,,
="0:26:12:00",,,"山原怜音","ドリブル",,,
="0:26:17:87",,,"山原怜音","パス",,,
="0:26:24:38",,,"池谷祐輔","ボールロスト",,,
="0:26:28:55","ポゼッションスタート",,,,,,
="0:26:28:55","筑波大学",,,,,,
="0:26:33:86",,,"井川空",,"カット",,
="0:26:38:69","相手チーム",,,,,"ファール",
="0:26:39:59",,,"井川空","パス",,,
="0:26:42:86",,,"犬飼翔洋","ボールロスト",,,
="0:26:52:97",,"FK","井川空",,,,
="0:26:53:61",,,"井川空","パス",,,
="0:26:54:04","ポゼッションエンド",,,,,,
="0:26:54:04","筑波大学",,,,,,
="0:26:57:85",,,"手塚貴大","パス",,,
="0:27:01:45",,,"山川哲史","パス",,,
="0:27:05:29","ポゼッションスタート",,,,,,
="0:27:05:29","筑波大学",,,,,,
="0:27:06:79",,,"山原怜音","ボールロスト",,,
="0:27:09:66","相手チーム","スローイン",,,,,
="0:27:25:37",,,"井川空","パス",,,
="0:27:28:44","ポゼッションエンド",,,,,,
="0:27:28:44","筑波大学",,,,,,
="0:27:29:44",,,"高嶺朋樹","パス",,,
="0:27:34:05",,,"山川哲史","パス",,,
="0:27:36:48",,,"知久航介","ボールロスト",,,
="0:27:40:22","ポゼッションスタート",,,,,,
="0:27:40:22","相手チーム",,,,,,
="0:27:43:32","ポゼッションエンド",,,,,,
="0:27:43:32","相手チーム",,,,,,
="0:27:46:63",,,"阿部航斗","パス",,,
="0:27:47:43","ポゼッションスタート",,,,,,
="0:27:47:43","筑波大学",,,,,,
="0:27:48:06",,,"加藤匠人","パス",,,
="0:27:50:43","ポゼッションエンド",,,,,,
="0:27:50:43","筑波大学",,,,,,
="0:27:51:27",,,"井川空","パス",,,
="0:27:54:97",,,"阿部航斗","パス",,,
="0:28:02:08",,,"山川哲史","パス",,,
="0:28:03:21",,,"手塚貴大","パス",,,
="0:28:07:92",,,"井川空","パス",,,
="0:28:11:39",,,"山川哲史","パス",,,
="0:28:13:89",,,"知久航介","パス",,,
="0:28:16:56",,,"犬飼翔洋","ボールロスト",,,
="0:28:19:49","ポゼッションスタート",,,,,,
="0:28:19:49","筑波大学",,,,,,
="0:28:39:38",,,"手塚貴大","パス",,,
="0:28:42:28","ポゼッションエンド",,"阿部航斗","パス",,,
="0:28:42:28","筑波大学",,,,,,
="0:28:45:22",,,"高嶺朋樹","パス",,,
="0:28:49:82",,,"知久航介","ボールロスト",,,
="0:28:52:33","ポゼッションスタート",,,,,,
="0:28:52:33","相手チーム",,,,,,
="0:28:54:06","ポゼッションエンド",,,,,,
="0:28:54:06","相手チーム",,,,,,
="0:29:18:22",,"スローイン","加藤匠人",,,,
="0:29:18:99","ポゼッションスタート",,,,,,
="0:29:18:99","筑波大学",,,,,,
="0:29:24:03","ポゼッションエンド",,,,,,
="0:29:24:03","筑波大学",,,,,,
="0:29:26:16",,,"高嶺朋樹","パス",,,
="0:29:32:60",,,"知久航介","パス",,,
="0:29:33:84",,,"山原怜音","ドリブル",,,
="0:29:37:34",,,"山原怜音","ボールロスト",,,
="0:29:45:55","ポゼッションスタート",,,,,,
="0:29:45:55","相手チーム",,,,,,
="0:29:49:28","ポゼッションエンド",,,,,,
="0:29:49:28","相手チーム",,,,,,
="0:30:30:03",,,"山川哲史",,"カット",,
="0:30:38:23","ポゼッションスタート",,,,,,
="0:30:38:23","相手チーム",,,,,,
="0:30:38:70",,,"井川空","パス",,,
="0:30:42:64",,,"加藤匠人","ボールロスト",,,
="0:30:46:78","ポゼッションエンド",,,,,,
="0:30:46:78","相手チーム",,,,,,
="0:30:51:31",,,"加藤匠人",,"インターセプト",,
="0:30:58:22","ポゼッションスタート",,,,,,
="0:30:58:22","相手チーム",,,,,,
="0:31:04:23","相手チーム","スローイン",,,,,
="0:31:40:56","相手チーム",,,,"被枠内シュート",,
="0:32:12:29",,,"犬飼翔洋","ボールロスト",,,
="0:32:16:73",,"スローイン","井川空",,,,
="0:32:33:95","相手チーム","スローイン",,,,,
="0:32:41:92",,,"加藤匠人",,"ブロック",,
="0:32:43:83","ポゼッションエンド",,,,,,
="0:32:43:83","相手チーム",,,,,,
="0:32:49:66","ポゼッションスタート",,,,,,
="0:32:49:66","筑波大学",,,,,,
="0:32:49:86",,,"井川空","パス",,,
="0:32:51:17","ポゼッションエンド",,,,,,
="0:32:51:17","筑波大学",,,,,,
="0:32:55:70",,,"山原怜音","パス",,,
="0:32:58:01",,,"山川哲史","パス",,,
="0:33:00:54",,,"手塚貴大","パス",,,
="0:33:03:35",,,"加藤匠人","パス",,,
="0:33:07:12",,,"渡邊陽","パス",,,
="0:33:09:62",,,"手塚貴大","パス",,,
="0:33:13:25",,,"阿部航斗","パス",,,
="0:33:17:06",,,"山川哲史","パス",,,
="0:33:19:56",,,"山原怜音","クロス",,,
="0:33:23:20","得点",,"犬飼翔洋","枠内シュート",,,
="0:33:24:60",,,"山原怜音","パス",,,
="0:33:29:07","ポゼッションスタート",,,,,,
="0:33:29:07","相手チーム",,,,,,
="0:33:53:29",,"キックオフ",,,,,
="0:34:04:91","ポゼッションエンド",,,,,,
="0:34:04:91","相手チーム",,,,,,
="0:34:08:91",,,"高嶺朋樹",,"インターセプト",,
="0:34:12:18","相手チーム",,,,,"ファール",
="0:34:18:65","ポゼッションスタート",,,,,,
="0:34:18:65","筑波大学",,,,,,
="0:34:24:09","交代",,"池谷祐輔",,,,
="0:34:24:09",,,"岩本翔",,,,
="0:34:36:71",,,"井川空","パス",,,
="0:34:38:51",,,"渡邊陽","パス",,,
="0:34:39:24",,,"井川空","パス",,,
="0:34:39:97","ポゼッションエンド",,,,,,
="0:34:39:97","筑波大学",,,,,,
="0:34:41:28",,,"手塚貴大","パス",,,
="0:34:46:31",,,"高嶺朋樹","パス",,,
="0:34:53:86",,,"知久航介","パス",,,
="0:34:59:13","ポゼッションスタート",,,,,,
="0:34:59:13","筑波大学",,,,,,
="0:35:00:63",,"スローイン","井川空",,,,
="0:35:03:26","相手チーム",,,,,"ファール",
="0:35:05:03","ポゼッションエンド",,,,,,
="0:35:05:03","筑波大学",,,,,,
="0:35:05:47",,,"高嶺朋樹","パス",,,
="0:35:14:14","ポゼッションスタート",,,,,,
="0:35:14:14","筑波大学",,,,,,
="0:35:33:60",,"FK","高嶺朋樹",,,,
="0:35:51:65",,"スローイン","高嶺朋樹",,,,
="0:35:57:15",,,"岩本翔","パス",,,
="0:35:57:35","ポゼッションエンド",,,,,,
="0:35:57:35","筑波大学",,,,,,
="0:36:01:69",,,"井川空","パス",,,
="0:36:07:26",,,"手塚貴大","パス",,,
="0:36:11:33",,,"山川哲史","パス",,,
="0:36:13:80",,,"知久航介","パス",,,
="0:36:15:27",,,"渡邊陽","パス",,,
="0:36:17:51",,,"手塚貴大","パス",,,
="0:36:20:21",,,"岩本翔","パス",,,
="0:36:26:08",,,"加藤匠人","パス",,,
="0:36:31:09",,,"井川空","パス",,,
="0:36:32:72",,,"加藤匠人","パス",,,
="0:36:35:62",,,"手塚貴大","パス",,,
="0:36:38:79",,,"山原怜音","枠内シュート",,,
="0:36:46:63","ポゼッションスタート",,,,,,
="0:36:46:63","相手チーム",,,,,,
="0:37:01:95",,"CK","高嶺朋樹",,,,
="0:37:15:20",,,"知久航介",,"インターセプト",,
="0:37:24:67",,,"手塚貴大",,,"ファール",
="0:37:25:11","ポゼッションエンド",,,,,,
="0:37:25:11","相手チーム",,,,,,
="0:37:29:68","ポゼッションスタート",,,,,,
="0:37:29:68","筑波大学",,,,,,
="0:37:38:75","相手チーム","FK",,,,,
="0:37:49:93",,,"井川空",,"ブロック",,
="0:38:00:21",,,"高嶺朋樹","パス",,,
="0:38:02:04","ポゼッションエンド",,,,,,
="0:38:02:04","筑波大学",,,,,,
="0:38:04:41",,,"知久航介","パス",,,
="0:38:14:76",,,"山原怜音","パス",,,
="0:38:15:32",,,"井川空","枠外シュート",,,
="0:38:15:89",,,"加藤匠人","パス",,,
="0:38:23:43","ポゼッションスタート",,,,,,
="0:38:23:43","筑波大学",,,,,,
="0:38:42:58","相手チーム","GK",,,,,
="0:38:48:46",,,"山川哲史",,"インターセプト",,
="0:39:02:50",,,"岩本翔","ボールロスト",,,
="0:39:09:54","ポゼッションエンド",,,,,,
="0:39:09:54","筑波大学",,,,,,
="0:39:10:48",,,"手塚貴大","パス",,,
="0:39:13:68",,,"山川哲史","パス",,,
="0:39:17:59",,,"知久航介","パス",,,
="0:39:20:92",,,"山川哲史","パス",,,
="0:39:24:69",,,"手塚貴大","パス",,,
="0:39:29:13",,,"井川空","パス",,,
="0:39:30:73",,,"渡邊陽","パス",,,
="0:39:32:50",,,"高嶺朋樹","パス",,,
="0:39:37:57",,,"山原怜音","パス",,,
="0:39:41:78","ポゼッションスタート","スローイン","阿部航斗",,,,
="0:39:41:78","筑波大学",,"高嶺朋樹",,,,
="0:39:41:78",,,"知久航介",,,,
="0:39:45:08",,,"渡邊陽","パス",,,
="0:39:45:81","ポゼッションエンド",,,,,,
="0:39:45:81","筑波大学",,,,,,
="0:39:47:42",,,"山原怜音","パス",,,
="0:39:49:95",,,"渡邊陽","パス",,,
="0:39:51:45",,,"高嶺朋樹","パス",,,
="0:39:52:99",,,"山川哲史","パス",,,
="0:39:56:59",,,"手塚貴大","パス",,,
="0:39:57:39",,,"岩本翔","パス",,,
="0:40:04:20","ポゼッションスタート",,,,,,
