"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:39:02:90",,,"三笘薫","ドリブル",,,
="0:39:11:23","ポゼッションエンド",,,,,,
="0:39:11:23","筑波大学",,,,,,
="0:39:34:72","相手チーム","GK",,,,,
="0:39:43:33",,,"山川哲史",,"クリア",,
="0:39:51:80",,,"阿部航斗",,"クリア",,
="0:40:00:30",,,"角田涼太郎",,"インターセプト",,
="0:40:00:48","ポゼッションスタート",,,,,,
="0:40:00:48","筑波大学",,,,,,
="0:40:16:64","ポゼッションエンド",,,,,,
="0:40:16:64","筑波大学",,,,,,
="0:40:22:65",,"スローイン","角田涼太郎",,,,
="0:40:25:05","ポゼッションスタート",,,,,,
="0:40:25:05","筑波大学",,,,,,
="0:40:49:69",,,"三笘薫","ドリブル",,,
="0:41:10:32",,,"角田涼太郎","クロス",,,
="0:41:11:72","ポゼッションエンド",,,,,,
="0:41:11:72","筑波大学",,,,,,
="0:41:31:32","相手チーム","GK",,,,,
="0:41:45:25",,,"山川哲史",,"インターセプト",,
="0:41:50:49","ポゼッションスタート",,,,,,
="0:41:50:49","筑波大学",,,,,,
="0:42:00:92",,,"山原怜音","クロス",,,
="0:42:40:09",,,"山原怜音","クロス",,,
="0:42:42:11","ポゼッションエンド",,,,,,
="0:42:42:11","筑波大学",,,,,,
="0:42:48:58",,,"森侑里",,"インターセプト",,
="0:43:01:73",,,"高嶺朋樹",,,"ファール",
="0:43:03:13","ポゼッションスタート",,,,,,
="0:43:03:13","相手チーム",,,,,,
="0:43:15:96","相手チーム","FK",,,,,
="0:43:19:51",,,"知久航介",,"インターセプト",,
="0:43:23:11","ポゼッションエンド",,,,,,
="0:43:23:11","相手チーム",,,,,,
="0:43:28:59",,,"知久航介",,"クリア",,
="0:43:33:12","ポゼッションスタート",,,,,,
="0:43:33:12","相手チーム",,,,,,
="0:43:48:49","相手チーム",,,,"被枠内シュート",,
="0:43:48:49","失点",,,,,,
="0:43:50:08","ポゼッションエンド",,,,,,
="0:43:50:08","相手チーム",,,,,,
="0:44:27:51","ポゼッションスタート",,,,,,
="0:44:27:51","筑波大学",,,,,,
="0:44:46:05",,,"角田涼太郎","ドリブル",,,
="0:44:46:77","ポゼッションエンド",,,,,,
="0:44:46:77","筑波大学",,,,,,
="0:44:53:89","交代",,"犬飼翔洋",,,,
="0:44:53:89",,,"森海渡",,,,
="0:45:26:29",,,"角田涼太郎",,"ブロック",,
="0:45:45:54","ポゼッションスタート",,,,,,
="0:45:45:54","筑波大学",,,,,,
="0:45:54:80","ポゼッションエンド",,,,,,
="0:45:54:80","筑波大学",,,,,,
="0:46:16:79","相手チーム","GK",,,,,
="0:46:31:20","相手チーム","スローイン",,,,,
="0:46:59:55",,"GK","阿部航斗",,,,
="0:47:08:92","ポゼッションスタート",,,,,,
="0:47:08:92","筑波大学",,,,,,
="0:47:17:57","ポゼッションエンド",,,,,,
="0:47:17:57","筑波大学",,,,,,
="0:47:23:00",,"スローイン","角田涼太郎",,,,
="0:47:44:64",,"スローイン","角田涼太郎",,,,
="0:47:52:45","ポゼッションスタート",,,,,,
="0:47:52:45","筑波大学",,,,,,
="0:48:12:75","ポゼッションエンド",,,,,,
="0:48:12:75","筑波大学",,,,,,
="0:48:15:06","相手チーム","スローイン",,,,,
="0:48:29:52","相手チーム",,,,,"ファール",
="0:48:32:86","ポゼッションスタート",,,,,,
="0:48:32:86","筑波大学",,,,,,
="0:48:35:49",,"FK","角田涼太郎",,,,
="0:48:51:38","ポゼッションエンド",,,,,,
="0:48:51:38","筑波大学",,,,,,
