"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:35:32:16","相手チーム",,,,,,
="0:35:32:96",,,"岩本翔","ドリブル",,,
="0:35:34:06",,,"渡邊陽","パス",,,
="0:35:38:10",,,"山原怜音","ドリブル",,,
="0:35:38:70","ポゼッションスタート",,,,,,
="0:35:38:70","筑波大学",,,,,,
="0:35:39:17",,,"岩本翔","パス",,,
="0:35:42:74",,,"山原怜音","パス",,,
="0:35:46:54",,,"山原怜音","パス",,,
="0:35:49:71",,,"生地慶充","ドリブル",,,
="0:35:51:85",,,"生地慶充","パス",,,
="0:35:54:88","ポゼッションエンド",,,,,,
="0:35:54:88","筑波大学",,,,,,
="0:35:59:69",,,"高嶺朋樹",,"ブロック",,
="0:36:07:23",,,"井川空","パス",,,
="0:36:07:86","ポゼッションスタート",,,,,,
="0:36:07:86","筑波大学",,,,,,
="0:36:08:56",,,"井川空",,"カット",,
="0:36:11:67",,,"井川空","パス",,,
="0:36:12:00",,,"高嶺朋樹","ドリブル",,,
="0:36:15:24",,,"高嶺朋樹","パス",,,
="0:36:15:60",,,"山原怜音","ドリブル",,,
="0:36:22:51","ポゼッションエンド",,,,,,
="0:36:22:51","筑波大学",,,,,,
="0:36:25:01",,,"山原怜音","クロス",,,
="0:36:29:72",,,"井川空",,"カット",,
="0:36:30:75","ポゼッションスタート",,,,,,
="0:36:30:75","筑波大学",,,,,,
="0:36:33:22",,,"角田涼太郎","ドリブル",,,
="0:36:36:02",,,"角田涼太郎","パス",,,
="0:36:38:59",,,"岩本翔","パス",,,
="0:36:40:60",,,"角田涼太郎",,"カット",,
="0:36:44:87","ポゼッションエンド",,,,,,
="0:36:44:87","筑波大学",,,,,,
="0:36:45:27",,,"窪田翔","パス",,,
="0:36:45:73",,,"窪田翔","クロス",,,
="0:37:01:95","ポゼッションスタート",,,,,,
="0:37:01:95","筑波大学",,,,,,
="0:37:04:62",,,"角田涼太郎",,"ブロック",,
="0:37:08:62","ポゼッションエンド",,,,,,
="0:37:08:62","筑波大学",,,,,,
="0:37:09:82",,,"岩本翔","パス",,,
