"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:24:45:31",,,"山原怜音","パス",,,
="0:24:46:15",,,"山原怜音",,"インターセプト",,
="0:24:48:12",,,"山川哲史","パス",,,
="0:24:51:42",,,"岩本翔","ボールロスト",,,
="0:24:53:22",,,"岩本翔","パス","カット",,
="0:24:53:22",,,,"ドリブル",,,
="0:24:53:72","ポゼッションスタート",,,,,,
="0:24:53:72","筑波大学",,,,,,
="0:24:56:76",,,"高嶺朋樹","パス",,,
="0:24:58:53",,,"渡邊陽","パス",,,
="0:25:02:80",,,"井川空","パス",,,
="0:25:02:80",,,,"クロス",,,
="0:25:06:03",,,"岩本翔","枠内シュート",,,
="0:25:09:34","ポゼッションエンド",,,,,,
="0:25:09:34","筑波大学",,,,,,
="0:25:27:46",,"CK","山原怜音",,,,
="0:25:32:36",,,"山原怜音","パス",,,
="0:25:44:37",,,"高嶺朋樹","パス",,,
="0:25:44:37",,,,"ドリブル",,,
="0:25:46:34","ポゼッションスタート",,,,,,
="0:25:46:34","筑波大学",,,,,,
="0:25:47:24",,,"山原怜音","パス",,,
="0:25:47:24",,,,"ドリブル",,,
="0:25:47:24",,,,"クロス",,,
="0:25:50:21",,,"山川哲史","枠内シュート",,,
="0:25:53:21","ポゼッションエンド",,,,,,
="0:25:53:21","筑波大学",,,,,,
="0:25:58:32","ポゼッションスタート",,,,,,
="0:25:58:32","相手チーム",,,,,,
="0:26:18:84",,,"山川哲史",,"クリア",,
="0:26:53:21","ポゼッションエンド",,,,,,
="0:26:53:21","相手チーム",,,,,,
="0:26:56:78",,,"阿部航斗",,,,"キャッチ"
="0:26:57:31",,,"阿部航斗","パス",,,
="0:26:58:18","ポゼッションスタート",,,,,,
="0:26:58:18","筑波大学",,,,,,
="0:26:59:01",,,"角田涼太郎","パス",,,
="0:27:03:02",,,"山川哲史","パス",,,
="0:27:06:59",,,"山原怜音","パス",,,
="0:27:06:59",,,,"ドリブル",,,
="0:27:10:33",,,"山川哲史","パス",,,
="0:27:12:99",,,"阿部航斗","パス",,,
="0:27:16:56",,,"角田涼太郎","パス",,,
="0:27:16:56",,,,"ドリブル",,,
="0:27:23:24",,,"阿部航斗","パス",,,
="0:27:26:61",,,"加藤匠人","ボールロスト",,,
="0:27:27:91","ポゼッションエンド",,,,,,
="0:27:27:91","筑波大学",,,,,,
="0:27:28:71","ポゼッションスタート",,,,,,
="0:27:28:71","相手チーム",,,,,,
="0:27:35:98",,,"山川哲史",,"ブロック",,
="0:27:40:46","失点",,,,"被枠内シュート",,
="0:27:42:02","ポゼッションエンド",,,,,,
="0:27:42:02","相手チーム",,,,,,
="0:28:17:16",,,"森海渡","パス",,,
="0:28:22:56","ポゼッションスタート",,,,,,
="0:28:22:56","筑波大学",,,,,,
="0:28:22:63",,,"高嶺朋樹","パス",,,
="0:28:23:70",,,"角田涼太郎","パス",,,
="0:28:25:07",,,"高嶺朋樹","パス",,,
="0:28:26:43",,,"山川哲史","パス",,,
="0:28:31:84",,,"山原怜音","パス",,,
="0:28:33:01",,,"渡邊陽","パス",,,
="0:28:33:01",,,,"ドリブル",,,
="0:28:35:18",,,"渡邊陽","パス",,,
="0:28:37:75",,,"高嶺朋樹","パス",,,
="0:28:41:85",,,"井川空","パス",,,
="0:28:42:22","ポゼッションエンド",,,,,,
="0:28:42:22","筑波大学",,,,,,
="0:28:42:48",,,"井川空","ドリブル",,,
="0:28:42:48",,,,"ボールロスト",,,
="0:28:50:06","ポゼッションスタート",,,,,,
="0:28:50:06","相手チーム",,,,,,
="0:29:17:65",,,"山川哲史",,"ブロック",,
="0:29:34:94","ポゼッションエンド",,,,,,
="0:29:34:94","相手チーム",,,,,,
="0:29:38:37",,,"阿部航斗","パス",,,"キャッチ"
="0:29:39:81","ポゼッションスタート",,,,,,
="0:29:39:81","筑波大学",,,,,,
="0:29:42:88",,,"井川空","パス",,,
="0:29:44:38",,,"三浦雅人","パス",,,
