"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:31:03:93","相手チーム",,,,,,
="0:31:06:59",,,"角田涼太郎",,"クリア",,
="0:31:12:73","ポゼッションスタート",,,,,,
="0:31:12:73","筑波大学",,,,,,
="0:31:15:27",,,"森海渡","ドリブル",,,
="0:31:32:35",,,"山原怜音","ドリブル",,,
="0:31:34:16","ポゼッションエンド",,,,,,
="0:31:34:16","筑波大学",,,,,,
="0:32:56:87",,"CK","山原怜音",,,,
="0:33:02:31","ポゼッションスタート",,,,,,
="0:33:02:31","相手チーム",,,,,,
="0:33:06:15","ポゼッションエンド",,,,,,
="0:33:06:15","相手チーム",,,,,,
="0:33:06:78",,,"加藤匠人",,"クリア",,
="0:33:11:09","ポゼッションスタート",,,,,,
="0:33:11:09","相手チーム",,,,,,
="0:33:14:19","ポゼッションエンド",,,,,,
="0:33:14:19","相手チーム",,,,,,
="0:33:15:49",,,"加藤匠人",,"ブロック",,
="0:33:27:64","相手チーム",,,,"被枠内シュート",,
="0:33:28:14",,,"加藤潤",,"シュートブロック",,
="0:33:29:14",,,"大川圭為",,,,"キャッチ"
="0:33:31:04","ポゼッションスタート",,,,,,
="0:33:31:04","筑波大学",,,,,,
="0:33:38:18","ポゼッションエンド",,,,,,
="0:33:38:18","筑波大学",,,,,,
="0:33:40:52","ポゼッションスタート",,,,,,
="0:33:40:52","相手チーム",,,,,,
="0:33:47:46","ポゼッションエンド",,,,,,
="0:33:47:46","相手チーム",,,,,,
="0:33:53:43","ポゼッションスタート",,,,,,
="0:33:53:43","相手チーム",,,,,,
="0:34:11:18","ポゼッションエンド",,,,,,
="0:34:11:18","相手チーム",,,,,,
="0:34:13:48","ポゼッションスタート",,,,,,
="0:34:13:48","筑波大学",,,,,,
="0:34:34:87",,,"加藤匠人","ドリブル",,,
="0:34:36:74","ポゼッションエンド",,,,,,
="0:34:36:74","筑波大学",,,,,,
="0:34:40:84","ポゼッションスタート",,,,,,
="0:34:40:84","筑波大学",,,,,,
="0:34:42:04",,,"角田涼太郎",,"インターセプト",,
="0:34:48:02",,,"山川哲史","ドリブル",,,
="0:34:56:19",,,"高嶺朋樹","ドリブル",,,
="0:34:56:19",,,,"クロス",,,
="0:34:56:46","ポゼッションエンド",,,,,,
="0:34:56:46","筑波大学",,,,,,
="0:35:05:37","ポゼッションスタート",,,,,,
="0:35:05:37","筑波大学",,,,,,
="0:35:06:77",,,"加藤匠人",,"カット",,
="0:35:13:44",,,"三笘薫","ドリブル",,,
="0:35:13:91","ポゼッションエンド",,,,,,
="0:35:13:91","筑波大学",,,,,,
="0:35:16:51","ポゼッションスタート",,,,,,
="0:35:16:51","相手チーム",,,,,,
="0:35:26:59","ポゼッションエンド",,,,,,
="0:35:26:59","相手チーム",,,,,,
="0:35:28:02",,,"角田涼太郎",,"ブロック",,
="0:35:28:89","ポゼッションスタート",,,,,,
="0:35:28:89","筑波大学",,,,,,
="0:35:43:84","ポゼッションエンド",,,,,,
="0:35:43:84","筑波大学",,,,,,
="0:35:48:18","ポゼッションスタート",,,,,,
="0:35:48:18","筑波大学",,,,,,
="0:35:48:74",,,"山川哲史",,"インターセプト",,
="0:36:17:74","ポゼッションエンド",,,,,,
="0:36:17:74","筑波大学",,,,,,
="0:36:31:09",,"CK","山原怜音",,,,
="0:36:31:32","ポゼッションスタート",,,,,,
="0:36:31:32","筑波大学",,,,,,
="0:36:40:70","ポゼッションエンド",,,,,,
="0:36:40:70","筑波大学",,,,,,
="0:36:45:40",,,"犬飼翔洋",,,"ファール",
="0:37:27:78","相手チーム","FK",,,,,
="0:37:31:78","ポゼッションスタート",,,,,,
="0:37:31:78","筑波大学",,,,,,
="0:37:32:31",,,"加藤匠人",,"インターセプト",,
="0:37:36:85","ポゼッションエンド",,,,,,
="0:37:36:85","筑波大学",,,,,,
="0:37:48:53","相手チーム","スローイン",,,,,
="0:37:54:24",,,"山川哲史",,"ブロック",,
="0:38:15:86","相手チーム","スローイン",,,,,
="0:38:25:40","相手チーム",,,,"被枠内シュート",,
="0:38:26:07",,,"山川哲史",,"シュートブロック",,
="0:38:27:00",,,"大川圭為",,,,"キャッチ"
="0:38:51:16","相手チーム","スローイン",,,,,
="0:38:55:63",,,"角田涼太郎",,"クリア",,
="0:39:12:61","相手チーム","スローイン",,,,,
="0:39:15:82",,,"加藤匠人",,"クリア",,
="0:39:23:69","ポゼッションスタート",,,,,,
="0:39:23:69","筑波大学",,,,,,
="0:39:28:90","ポゼッションエンド",,,,,,
="0:39:28:90","筑波大学",,,,,,
="0:39:32:53",,,"高嶺朋樹",,,"ファール",
="0:39:32:73",,,"高嶺朋樹","ドリブル",,,
="0:39:51:69","相手チーム","FK",,,,,
="0:40:01:30",,,"三笘薫",,"インターセプト",,
="0:40:01:33","ポゼッションスタート",,,,,,
="0:40:01:33","筑波大学",,,,,,
="0:40:08:84","ポゼッションエンド",,,,,,
="0:40:08:84","筑波大学",,,,,,
="0:40:10:74","ポゼッションスタート",,,,,,
="0:40:10:74","相手チーム",,,,,,
="0:40:20:12","ポゼッションエンド",,,,,,
="0:40:20:12","相手チーム",,,,,,
="0:40:22:38",,,"大川圭為",,,,"キャッチ"
="0:40:27:29","ポゼッションスタート",,,,,,
="0:40:27:29","筑波大学",,,,,,
="0:40:33:73",,,"山川哲史","ドリブル",,,
="0:40:39:07","ポゼッションエンド",,,,,,
="0:40:39:07","筑波大学",,,,,,
="0:40:39:20","相手チーム",,,,,"ファール",
="0:40:42:00","ポゼッションスタート",,,,,,
="0:40:42:00","筑波大学",,,,,,
="0:40:44:44",,"FK","山原怜音",,,,
="0:41:05:69",,,"山原怜音","クロス",,,
="0:41:06:70","ポゼッションエンド",,,,,,
="0:41:06:70","筑波大学",,,,,,
="0:41:12:87","ポゼッションスタート",,,,,,
="0:41:12:87","筑波大学",,,,,,
="0:41:15:54",,,"角田涼太郎","ドリブル",,,
="0:41:43:23",,,"加藤匠人","ドリブル",,,
="0:41:47:97","ポゼッションエンド",,,,,,
="0:41:47:97","筑波大学",,,,,,
="0:41:51:47","ポゼッションスタート",,,,,,
="0:41:51:47","筑波大学",,,,,,
="0:41:52:01",,,"高嶺朋樹",,"カット",,
="0:41:57:45",,,"山原怜音","ドリブル",,,
="0:41:57:45",,,,"クロス",,,
="0:41:59:75","ポゼッションエンド",,,,,,
="0:41:59:75","筑波大学",,,,,,
="0:42:14:30",,,"山川哲史",,"ブロック",,
="0:42:23:00","ポゼッションスタート",,,,,,
="0:42:23:00","筑波大学",,,,,,
="0:42:42:66","ポゼッションエンド",,,,,,
