"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:42:48:23","ポゼッションスタート",,,,,,
="0:42:48:23","筑波大学",,,,,,
="0:42:53:40","ポゼッションエンド",,,,,,
="0:42:53:40","筑波大学",,,,,,
="0:42:55:77","ポゼッションスタート",,,,,,
="0:42:55:77","相手チーム",,,,,,
="0:43:09:25","ポゼッションエンド",,,,,,
="0:43:09:25","相手チーム",,,,,,
="0:43:11:89",,,"角田涼太郎",,"シュートブロック",,
="0:43:15:96",,,"大川圭為",,,,"キャッチ"
="0:43:18:59","ポゼッションスタート",,,,,,
="0:43:18:59","筑波大学",,,,,,
="0:43:23:80","ポゼッションエンド",,,,,,
="0:43:23:80","筑波大学",,,,,,
="0:43:27:04","ポゼッションスタート",,,,,,
="0:43:27:04","相手チーム",,,,,,
="0:43:27:87","相手チーム","FK","犬飼翔洋",,,"ファール",
="0:43:36:95","ポゼッションエンド",,,,,,
="0:43:36:95","相手チーム",,,,,,
="0:43:38:75",,,"山川哲史",,"ブロック",,
="0:43:41:22",,,"山川哲史",,"クリア",,
="0:43:42:58","ポゼッションスタート",,,,,,
="0:43:42:58","相手チーム",,,,,,
="0:43:55:43","ポゼッションエンド",,,,,,
="0:43:55:43","相手チーム",,,,,,
="0:43:57:57","相手チーム",,,,"被枠外シュート",,
="0:44:25:26",,"GK","大川圭為",,,,
="0:44:30:17","ポゼッションスタート",,,,,,
="0:44:30:17","筑波大学",,,,,,
="0:44:35:87","ポゼッションエンド",,,,,,
="0:44:35:87","筑波大学",,,,,,
="0:44:37:64","ポゼッションスタート",,,,,,
="0:44:37:64","相手チーム",,,,,,
="0:44:42:68","ポゼッションエンド",,,,,,
="0:44:42:68","相手チーム",,,,,,
="0:44:43:68",,,"渡邊陽",,"カット",,
="0:44:44:28","ポゼッションスタート",,,,,,
="0:44:44:28","筑波大学",,,,,,
="0:45:17:35","ポゼッションエンド",,,,,,
="0:45:17:35","筑波大学",,,,,,
="0:45:20:35","ポゼッションスタート",,,,,,
="0:45:20:35","相手チーム",,,,,,
="0:45:29:76","ポゼッションエンド",,,,,,
="0:45:29:76","相手チーム",,,,,,
="0:45:32:16",,,"三笘薫",,"ブロック",,
="0:46:04:69","相手チーム","CK",,,,,
