"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:20:54:25",,,"森侑里","パス",,,
="0:20:58:09",,,"大川圭為","パス",,,
="0:21:01:72",,,"角田涼太郎","パス",,,
="0:21:02:96",,,"角田涼太郎","ドリブル",,,
="0:21:06:53",,,"渡邊陽","パス",,,
="0:21:07:50",,,"高嶺朋樹","パス",,,
="0:21:10:37",,,"森侑里","パス",,,
="0:21:10:93",,,"角田涼太郎","ドリブル",,,
="0:21:12:93",,,"大川圭為","パス",,,
="0:21:13:44","ポゼッションエンド",,,,,,
="0:21:13:44","筑波大学",,,,,,
="0:21:16:67","ポゼッションスタート",,,,,,
="0:21:16:67","相手チーム",,,,,,
="0:21:17:94",,,"角田涼太郎","ボールロスト",,,
="0:21:36:89",,,"三浦雅人",,"ブロック",,
="0:21:44:03",,,"角田涼太郎",,"ブロック",,
="0:21:53:94",,,"角田涼太郎",,"ブロック",,
="0:21:57:38","ポゼッションエンド",,,,,,
="0:21:57:38","相手チーム",,,,,,
="0:21:57:88",,,"山原怜音",,"クリア",,
="0:22:03:75","相手チーム","スローイン",,,,,
="0:22:04:79","ポゼッションスタート",,,,,,
="0:22:04:79","相手チーム",,,,,,
="0:22:26:81",,,"森侑里",,"ブロック",,
="0:22:29:31","ポゼッションエンド",,,,,,
="0:22:29:31","相手チーム",,,,,,
="0:22:31:11","ポゼッションスタート",,,,,,
="0:22:31:11","筑波大学",,,,,,
="0:22:32:01",,,"三笘薫","ドリブル",,,
="0:22:38:39",,,"三笘薫","パス",,,
="0:22:41:39",,,"知久航介","パス",,,
="0:22:42:32",,,"加藤匠人","パス",,,
="0:22:43:79",,,"知久航介","パス",,,
="0:22:48:63",,,"角田涼太郎","パス",,,
="0:22:50:77",,,"加藤匠人","パス",,,
="0:22:56:07",,,"角田涼太郎","パス",,,
="0:23:01:98",,,"山原怜音","枠外シュート",,,
="0:23:02:68","ポゼッションエンド",,,,,,
="0:23:02:68","筑波大学",,,,,,
="0:23:16:59","ポゼッションスタート",,,,,,
="0:23:16:59","相手チーム",,,,,,
="0:23:16:62","相手チーム","GK",,,,,
="0:23:23:43","ポゼッションエンド",,,,,,
="0:23:23:43","相手チーム",,,,,,
="0:23:23:73",,,"三浦雅人",,,"ファール",
="0:23:30:71","相手チーム","FK",,,,,
="0:23:32:04","ポゼッションスタート",,,,,,
="0:23:32:04","相手チーム",,,,,,
="0:23:41:45","ポゼッションエンド",,,,,,
="0:23:41:45","相手チーム",,,,,,
="0:23:43:95",,,"大川圭為",,,,"キャッチ"
="0:23:46:79","ポゼッションスタート",,,,,,
="0:23:46:79","筑波大学",,,,,,
="0:23:55:53",,,"角田涼太郎","パス",,,
="0:24:01:44",,,"加藤匠人","パス",,,
="0:24:03:81",,,"知久航介","パス",,,
="0:24:07:88",,,"山原怜音","パス",,,
="0:24:10:48",,,"高嶺朋樹","パス",,,
="0:24:10:75",,,"高嶺朋樹","ドリブル",,,
="0:24:13:78",,,"山原怜音","パス",,,
="0:24:14:78",,,"高嶺朋樹","パス",,,
="0:24:17:42",,,"知久航介","パス",,,
="0:24:20:42",,,"高嶺朋樹","パス",,,
="0:24:21:06","ポゼッションエンド",,,,,,
="0:24:21:06","筑波大学",,,,,,
="0:24:22:92",,,"角田涼太郎","ボールロスト",,,
="0:24:24:79",,,"森侑里",,"カット",,
="0:24:28:86",,,"森侑里","パス",,,
="0:24:34:60",,,"大川圭為","パス",,,
="0:24:35:64",,,"山原怜音","ボールロスト",,,
="0:24:41:31","ポゼッションスタート",,,,,,
="0:24:41:31","筑波大学",,,,,,
="0:24:41:91",,,"角田涼太郎","パス",,,
="0:24:44:21",,,"大川圭為","パス",,,
="0:24:50:12",,,"三浦雅人","パス",,,
="0:24:51:69","ポゼッションエンド",,,,,,
="0:24:51:69","筑波大学",,,,,,
="0:24:52:02",,,"渡邊陽","パス",,,
="0:24:54:46",,,"三笘薫","パス",,,
="0:24:55:12",,,"三浦雅人","ボールロスト",,,
="0:25:03:16","相手チーム","スローイン",,,,,
="0:25:06:03","ポゼッションスタート",,,,,,
="0:25:06:03","筑波大学",,,,,,
